fyldestgøre|fyldestgørende,1,
31-årig,0,
genmodificeret,0,
fremragende,1,
utraditionel,0,
lærd,0,
teologisk,0,
utroværdig,-1,
ret,0,
træg,-1,
antagelig,0,
sejlivet,0,
modernistisk,0,
sand|sande,1,
selvejende,0,
upopulær,-1,
personalemæssig,0,
socialdemoraktisk,0,
rational,1,
egoistisk,-1,
liberalistisk,0,
autoritær,-1,
traditionsbunden|traditionsbundet,0,
erhvervsfaglig,0,
nyttig,1,
kvalitativ,0,
irrationel,-1,
naturtro,0,
krumbøjet,0,
okay,0,
from,0,
perspectiv,0,
århusiansk,0,
socialøkonomisk,0,
meningsfuld,1,
-busk,0,
urban,0,
krisepræget,-1,
fed,0,
velgørende,1,
genanvendelig,0,
m,0,
gennemgående|gennemgå,0,
nødvendiggøre,0,
uforudset,0,
fagvidenskabelig,0,
enevældig,0,
vanemæssig,0,
lydhør,1,
pinlig,-1,
møjsommelig,0,
fremadrettet,1,
velegnet,1,
fordomsfri,1,
eu-venlig,0,
grønlandsk,0,
australsk,0,
geologisk,0,
uudnyttet,0,
selvbærende,1,
63-årig,0,
ufattelig,0,
kvikke|kvik,1,
bagerst,0,
18-årig,0,
"selv:""se",0,
forbundssekretær,0,
uhyre,0,
kortsigtet,-1,
snæversynet|snæversyn,-1,
komplet,0,
racistisk,-1,
uholdbar,-1,
"baggrund:""på",0,
ujævn,0,
over-repræsenteret,-1,
praktiksøgende,0,
"symbolpolitiske:""se",0,
igangværende,0,
spids,0,
sarkastisk,0,
ubemærket,0,
unormal,0,
mellemmenneskelig,0,
ildeset,-1,
enstrenget,0,
gul,0,
uge|ugerne,0,
skadefro,0,
treårig,0,
rusten,0,
israelsk,0,
bizar,-1,
tavse|tavs,0,
reaktionpå,0,
tabubelagt,0,
utilpas,-1,
vellønnet,1,
tilknytningskrav,0,
tilknytning,0,
uhensigtsmæssig,0,
ynkelig,-1,
selvsagt,0,
tryghedsskabende,1,
tværkulturel,0,
nedslå|nedslående,-1,
ubegrundet,-1,
mellemlang,0,
lighedme,0,
fordelingsmæssig,0,
velstående,1,
tilnærmelsesvis,0,
bosnisk,0,
bornholmsk,0,
danmark&rsquo,0,
toårig,0,
forblæst,0,
47-årig,0,
langelandsk,0,
oversøisk,0,
værdifuld,1,
statsejet,0,
omrejsende,0,
gigantisk,0,
inklusiv,0,
genial,0,
fødevareforlig,0,
jordisk,0,
dugfrisk,0,
respektive,0,
ineffektiv,-1,
tiv,0,
indenrigskommissær,0,
korrupt,-1,
hjælp?måske,0,
flov,-1,
5-årig,0,
informativ,1,
rekordhøj,0,
betragtelig,0,
veletableret,1,
smart,1,
lovpligtig,0,
lovmæssig,0,
valutakommissær,0,
urealistisk,-1,
utilstrækkelig,-1,
privatretslig,0,
olympisk,0,
schweizisk,0,
tocifret,0,
brasiliansk,0,
definitiv,0,
geopolitisk,0,
uvidenskabelig,-1,
upædagogisk,-1,
-personlig,0,
ranglet,0,
rødhåret,0,
instinktiv,0,
symmetrisk,1,
veluddannet,0,
velplejet,0,
rutineret,1,
genert,0,
multikulturel,0,
klima-kommissær,0,
bulgarsk,0,
medansvarlig,0,
gnidningsløs,1,
justitskommissær,0,
sexologisk,0,
kirurgisk,0,
lebisk,0,
irreversibel,0,
allergisk,0,
overdreven,-1,
kronologisk,0,
ualmindelig,0,
frugtbar,1,
uvigtig,-1,
impressionistisk,0,
blodig,-1,
"lydhør:""selvfølgelig",0,
upartisk,1,
atypisk,0,
tandløs,0,
forståelig,1,
rabiat,0,
jødisk,0,
antisemitisk,-1,
radioaktiv,0,
farvet|farve,0,
højreradikal,-1,
lystig,0,
kulørt,0,
satan|satans,-1,
midtsøgende,0,
højreorienteret,0,
dunkel,0,
konkursramt,-1,
funktionsdygtig,0,
sur,0,
forbande|forbandet,-1,
mediebevidst,0,
unfair,-1,
tåkrummende,-1,
live,0,
harsk,-1,
,,
slør|sløre|sløret,0,
belejlig,0,
endegyldig,0,
folkesocialistisk,0,
velfærds-,0,
republikansk,0,
nyvundet|nyvunden,0,
fiskal,0,
formfuldendt,1,
velbeslået,1,
et-årig,0,
kognitiv,0,
maj-tale»endelig,0,
jævnaldrende,0,
solrig,0,
faldefærdig,-1,
taknemmelig,0,
angst,0,
elastisk,0,
tynd,0,
10-årig,0,
børne-psykiatrisk,0,
ordne,0,
gl,0,
usynlig,0,
elendig,-1,
overkommelig,1,
kvotebelagt,0,
vildtvoksende,0,
lavthængende,0,
umoderne,-1,
markedsbaseret,0,
markedsorienteret,0,
aktivistisk,0,
identisk,0,
marginal,0,
kosmetisk,0,
given,0,
pædagogisk-filosofisk,0,
overlegen,0,
synonym,0,
proportionel,0,
analytisk,0,
målbar,1,
uhyggelig,-1,
latterlig,-1,
følgagtig,0,
livsduelig,1,
lig|ligge,0,
torskedum,-1,
verdslig,0,
drabelig,-1,
gedigen,0,
garvet|garve,1,
fornemst,0,
resultatorienteret,1,
voks|voksen|vokse,0,
frisk|friske,0,
regeringsbærende,1,
hyklerisk,-1,
dob-beltmoralsk,-1,
afdragsfri,0,
mellemstor,0,
velfærdsløsning,1,
velfærdsvirksomhed,0,
uigennemsigtig,-1,
alle,0,
gennemsigtig,1,
taktisk,0,
modstridende,-1,
borgerkrigshærget,-1,
syrisk-arabisk,0,
klansø,0,
basal,0,
ukonstruktiv,-1,
grafisk,0,
kyrø,0,
bevæbne,0,
islamistisk,0,
sindslidende,0,
almenpsykiatrisk,0,
satpuljeforlig,0,
socialfaglig,0,
34-årig,0,
derpå,0,
gymnasial,0,
ulige,-1,
ligestille|ligestillet,1,
adgangsgivende,0,
undervisningsministeren:»få,0,
intens,0,
ulykkelig,-1,
kunstig,-1,
dyst|dyste|dyster,-1,
overvægtig,0,
sukkerholdig,0,
fødevareøkonomisk,0,
modgå,0,
forebyggelsesøkonomisk,0,
stribevis,0,
smult,0,
sejlklar,0,
bevaringsværdig,1,
udpint|udpine,0,
vegetabilsk,0,
kriminalpolitisk,0,
veldokumenteret,1,
følelsesmæssig,0,
urmenneskelig,-1,
mediemæssig,0,
leveringsdygtig,1,
mørkeblå,0,
hulfaktisk,0,
hårdtarbejdende,1,
usolidarisk,-1,
usandfærdig,-1,
uredelig,-1,
odiøs,-1,
enuafhængig,0,
velfærdstænketank,0,
sær,-1,
useriøs,-1,
sober,1,
velformidle|velformidlet,1,
,,
forskningsmæssig,0,
begribelig,0,
lovbestemt,0,
enstemmig,0,
højtstående,,
allerførst,0,
53-årig,0,
ubetinget,0,
uoverskuelig,-1,
ildevarslende,-1,
gylden|gyldne,0,
nøle,0,
skumle|skummel,-1,
sekulær,0,
stakkel|stakkels,-1,
økonomistuderende,0,
ensporet,-1,
ansvarsfuld,1,
eksakt,0,
videnskabsteoripå,0,
mangesidet,0,
hjemvendt,0,
fløjkrig,0,
anstødelig,-1,
deltagerdemokratisk,0,
risø,0,
inderst,0,
baglæns,0,
lavaktiv,0,
udateret,0,
frigivelsedansk,0,
nuklear,0,
sikringsmæssig,0,
gammastråling,0,
fjordfisk,0,
helsefysisk,0,
snarlig,0,
ejendommelig,0,
altdominerende,0,
skamløs,-1,
ideel,1,
prompte,0,
43-årig,0,
36-årig,0,
35-årig,0,
30-årig,0,
risikouvillig,-1,
urørlig,0,
14-årig,0,
giftig,-1,
moden|modne,0,
väsentlig,0,
ukvalificeret,-1,
processuel,0,
usaglig,-1,
notorisk,0,
ligelønsproblem,0,
betydningsfuld,1,
ultimativ,0,
salgbar,1,
korsø,0,
ustruktureret,-1,
uinspirere,-1,
formå,0,
hjælpsom,1,
udadvendt,0,
overdrive|overdrev,-1,
arbejdsintensiv,0,
fælleseuropæisk,0,
studiebolig,0,
robust,1,
ømtålelig,-1,
somatisk,0,
mægtig,0,
produktiv,1,
højproduktiv,1,
forstemme|forstemmende,0,
våd|våde,0,
uopnåelig,0,
verdensfjern,0,
substantiel,1,
græsk,0,
langtidsholdbar,1,
altoverskyggende,0,
ressourcemæssig,0,
famøs,0,
lykkelig,2,
ugandisk,0,
folkeretslig,0,
spekulativ,0,
systemisk,0,
uhæmmet,0,
fremhersken,0,
beslægtet,0,
eksistentiel,0,
banebrydende,1,
22-årig,0,
grel,-1,
hånlig,-1,
hadefuld,-1,
strafskærpe,0,
strafferetlig,0,
human,0,
promillerogså,0,
våd,0,
lægeordineret,0,
næstbedst,0,
supergod,1,
hollandsk,0,
overmodig,-1,
serbisk,0,
24-årig,0,
østrig,0,
miljøteknisk,0,
borgerpligtsverige,0,
organisk,0,
tørre|tør,0,
doven,-1,
diætisktisk,0,
småtskåret|småtskåren,0,
heftig,0,
posttraumatisk,0,
indvandrermedicinsk,0,
lægelig,0,
uforsvarlig,-1,
angstfyldt,-1,
re-traumatisere,-1,
hovedrystende,-1,
forsætlig,-1,
fod-slæbe,0,
livsnødvendig,0,
unødvendig,-1,
fænomenal,1,
forenelig,0,
indlysende,0,
konsistent,0,
sammen-hængende,1,
halmø,0,
borgernær,0,
uudtalt,0,
førstnævnt|førstnævnte,0,
støtte|støt,0,
fejlbehæftet,-1,
fornuftspræget,1,
teknokratisk,0,
bagudrettet,-1,
konjunkturafhængig,0,
kompetencegivende,1,
proaktiv,1,
retoriksamtidig,0,
afdæmpe,0,
genopstanden,0,
kære|kær,0,
asocial,-1,
stålfast,1,
højeksplosiv,0,
udokumentere,0,
kneben|knibe,0,
slagen,-1,
uprøvet,-1,
værdipolitisk,0,
eu-kommissær,0,
impone,0,
kulturhistorisk,0,
rekreativ,0,
ubestridt,0,
skønsmæssig,0,
interesser«:på,0,
berlingsk,0,
nepalesisk,0,
uvarslet,0,
vejledningspligt,0,
behandlingsmæssig,0,
skadelidt,-1,
timer?»altse,0,
-villig,0,
datalogisk,0,
flad|flade,0,
velordnet,1,
overskyet,0,
indendørs,0,
fyns-baseret,0,
sjællandsk,0,
letgenkendelig,0,
arbejdskrævende,0,
sofistikeret,1,
eftertragte|eftertragtet,1,
velhavende,1,
avancere|avanceret,0,
letkøbt,0,
stockholmsk,0,
stenrig,0,
underordnet|underordne,0,
velargumenteret,1,
super,1,
jævn|jævne,0,
lille|lidt|lid,0,
forbigå,0,
frisk,1,
rive|rivende,0,
canadisk,0,
legal,0,
godtgøre,0,
cannabis?«på,0,
frustre,0,
eminent,0,
skolepå,0,
prestigefyldt,1,
fremadstormende,1,
feminin,0,
maskulin,0,
kvindepolitisk,0,
karismatisk,1,
indædt,-1,
frigøre,0,
bibliometrisk,0,
fagkyndig,0,
sagkyndig,0,
minimal,0,
mærkværdig,0,
iøjnefaldende,0,
anbefalelsesværdig,1,
18-29-årig,0,
turbulent,0,
flygtningeretlig,0,
uomtvistelig,0,
åbenbar|åbenbare,0,
konjunkturmedløbe,0,
danske,0,
lødig,1,
vidensbegær,0,
ubegavet,-1,
ufedt,-1,
eliteforske,0,
ærefuld,1,
uligevægtig,-1,
udestående|udestå,0,
ikke-adoptere,0,
ekspansiv,1,
rummelig,1,
digital,0,
velfærdsektor,0,
hidtig,0,
allerstørst,0,
miljøpolitisk,0,
højteknologisk,0,
vækstorienteret,1,
modvillig,0,
sørgelig,-1,
ubesvaret,0,
uforståelig,-1,
ubetænksom,-1,
hvid|hvidte|hvidt,0,
ugevis,0,
ledelsesmæssig,0,
ublid,-1,
bagvendt,-1,
metodisk,0,
,,
statsansat|statsansætte,0,
brav,0,
strafbar,0,
beskyttelsesværdig,1,
spektakulær,1,
dynamisk,1,
fortrædelig,0,
ni-årig,0,
otte-årig,0,
kontinuerlig,0,
syv-årig,0,
defekt,-1,
forgangen,0,
knibe|kneben,0,
klientelistisk,0,
italiensk,0,
forudindtaget,-1,
glimre|glimrende,1,
bramfri,1,
separatistisk,0,
ubelejlig,-1,
kristendemokratisk,0,
uplanlagt,0,
konkurstruet,-1,
tværvidenskabelig,0,
livlig,1,
utrøstelig,-1,
uopmærksom,-1,
uforglemmelig,0,
vidunderlig,1,
velskreven|velskrevet,1,
in,0,
silent,0,
regressiv,0,
real,0,
fortæller:»se,0,
regnvåd,0,
autistisk,0,
interpretiv,0,
elegant,1,
niårs,0,
velhaverby,0,
seksårig,0,
fabelagtig,1,
fysiologisk,0,
sveden|sved|svie|svide|svede,0,
tilbageværende,0,
psykomotorisk,0,
omtåget,0,
bogstavelig,0,
usand,-1,
swig,0,
cognitiv,0,
miserabel,-1,
plan,0,
uundgåelig,0,
competitiv,0,
udkåren,0,
forlegen,-1,
emotiv,0,
interoceptiv,0,
følelsesladet,0,
stoisk,0,
fuldkommen,0,
udramatisk,1,
middelhav,0,
affektiv,0,
angstdæmpende,0,
generisk,0,
uudholdelig,0,
uforsonlig,-1,
legetøjsgevær,0,
hætteklædt,0,
allestedsnærværende,0,
fugtig,0,
small|smalle,0,
narrativ,0,
blond|blonde,0,
uomgængelig,-1,
distinkt,0,
skamfuld,-1,
velbeskrevet|velbeskreven,1,
uoplyst,-1,
final,,
gennem-banke,0,
19-årig,0,
bevidstløs,0,
ekspedit,0,
dødbringende,-1,
sammenfaldende,0,
entusiastisk,1,
26-årig,0,
ruthless,0,
conservativ,0,
29-årig,0,
hårdtslående,0,
ildrød,0,
executiv,0,
potent,0,
ruthlessness,-1,
overnaturlig,0,
upåagtet,0,
genuin,1,
ligetil,0,
øjeblikkelig,0,
otteårig,0,
pædofil,0,
hengiven,0,
omkringværende,0,
14-årig,0,
påpå,0,
27-årig,0,
ortopædkirurgisk,0,
skrækkelig,-1,
krigsramt,-1,
målløs,-1,
afslå,0,
håndgribelig,1,
skandinavisk,0,
urohærget,0,
nypudse,0,
nålestribet,0,
ubarberet,0,
kampklædt,0,
magtesløs,-1,
tætpakket,0,
bredspektret,0,
morddømt,0,
hårdkogt,-1,
rødbedefarvet,0,
uvelkommen,0,
præmiestuderende,1,
tidsubegrænset,0,
retrospektiv,0,
intim,0,
ma,0,
nysgerrig,0,
kynisk,-1,
udansk,-1,
tvært|tvær,0,
blødsøden,-2,
velfærdsforståelse,0,
hormonforstyrrende,0,
kemisk,0,
uimodsagt,0,
urologisk,0,
statsstøttet,0,
studenterpolitisk,0,
"han:""på",0,
tavs,0,
kortfattet,0,
jobsøgende,0,
børnepolitisk,0,
stedmoderlig,0,
uledsaget,0,
mellemfristet,0,
ufravigelig,0,
arbitrær,-1,
strukturel,0,
selvbestaltet,-1,
indvortes,0,
pietistisk,0,
nordeuropæisk,0,
logisk,1,
hysterisk,0,
selvopfundet|selvopfunden,0,
ugleset,-1,
fnugfri,0,
laset,0,
nådesløs,-1,
monoman,0,
morsom,1,
nidkær,-1,
spiselig,0,
pengetrængende,0,
veldrevet|veldreven,1,
erhvervsøkonomisk,0,
mellemøstlig,0,
nævneværdig,1,
"problemer?""bestemt",0,
anspænde|anspændt,0,
"procent?""måske",0,
olieimporterende,0,
stålsat,0,
hyggelig,1,
medmenneskelig,1,
højtråbende,-1,
antifascistisk,1,
anti-imperialistisk,1,
bær|bære,0,
veritabel,0,
nyudvikle,0,
velfærdnikolaj,0,
miljøbevidst,1,
forbrugsuafhængig,0,
forbrugerejet,0,
privatejet,0,
konkurrencemæssig,0,
prisbelønnet,0,
byen'?»dansk,0,
faglært,0,
kvindeundertrykkende,-1,
,,
populistisk,-1,
midtersøge,0,
realistiskogså,0,
uløst,0,
forlig:»måske,0,
motivere,0,
retskommissær,0,
ugift,0,
fraskilt,0,
aldersmæssig,0,
fordums,0,
vestjysk,0,
16-årig,0,
ubarmhjertig,-1,
storslået,1,
pivåben,0,
stridig,-1,
inderlig,0,
bolig,0,
økonomi,0,
fremspire,0,
utryghedsskabende,-1,
euforisere|euforiserende,1,
åbenhjertig,1,
uopfordret,0,
velfærdsministerium,0,
fornærme,-1,
rutinemæssig,0,
pure|pur,0,
håndfast,1,
efterretningsmæssig,0,
venligsindet,1,
shhhfå,0,
lalleglad,0,
amfetamin-afhængig,0,
forfalde|forfalden,0,
opkvikkende,1,
legemlig,0,
velproportioneret,1,
lyshåret,0,
årig,0,
fortvivle|fortvivlet,-1,
medtage|medtagen|medtaget,-1,
ufølsom,-1,
veloplagt,0,
receptpligtig,0,
uhindret,0,
falskelig,-1,
rastløs,-1,
søvnløs,0,
hæmningsløs,-1,
indadvendt,0,
konstitutionel,0,
nedtrykt,-1,
sundhedsøkonomisk,0,
ur|uren,0,
tårevædet,-1,
velmenende,1,
velformet,1,
mangefacetteret,0,
medbestemmelsepå,0,
valgfri,1,
passiv,0,
stereotyp,-1,
innovativ,1,
pligtmæssig,0,
motivationsmæssig,0,
klimapåvirke,0,
arbejdssøgende,0,
dybfølt,1,
kærkommen,1,
s-lede,0,
stendød,0,
gladelig,1,
inhabil,-1,
uærlig,-1,
kunstnerisk,0,
bristefærdig,0,
fremmøde,0,
frydelig,1,
underfundig,1,
vendsysselsk,0,
grundtvigsk-tidehvervsk,0,
besindig,0,
kirkelig,0,
elementær,0,
indviklet|indvikle,0,
finansministeriel,0,
gådefuld,0,
mindelig,0,
fejlslagen,-1,
kummerlig,-1,
fjolle|fjollet,0,
deltidsansat,0,
"tilføjer:""på",0,
nystarte|nystartet,0,
indiansk,0,
blodskudt,0,
tom|tomt,0,
gælisk,0,
pro-europæisk,0,
udslagsgivende,0,
neo-konservativ,0,
højre-orienteret,0,
familiesammenført,0,
åbenmundet,0,
overhørig,0,
tæsk|tæske,-1,
velvidende,1,
lokalformænde,0,
erfare|erfaren,0,
busk|buske,0,
landbrugsuddannet,0,
anseelig,0,
østrigsk,0,
lavvandet,0,
fantasifuld,0,
ukontrollabel,-1,
kallesmærsk|kallesmærske,0,
filsø,0,
slægtsbevarende,0,
ukampdygtig,-1,
frafalde|frafalden,0,
øredøvende,0,
partipolitisk,0,
sfligegyldig,0,
nyankommet|nyankommen,0,
forventningsafstemt,0,
dækkke,0,
ikke-voldelig,-1,
langhåret,0,
navnlig,0,
dieseldrevet|dieseldreven,0,
miljøbelastende,-1,
dieseldreven|dieseldrevet,0,
bekostelig,-1,
skandaleramt,-1,
omkostningsfri,1,
konfliktfyldt,-1,
ufuldstændig,-1,
folkeretlig,0,
krigslogs?»altse,0,
velfærdsteknologi,0,
vamset,0,
dement,0,
velfærdsteknologisk,0,
smilsærlig,0,
erhvervsaktiv,0,
arg,0,
f\C3,0,
lavtflyvende,0,
talentfuld,1,
ubekendt,0,
nedbrydelig,1,
arktisk,0,
selvforstærkende,0,
gammelkendt,0,
færøsk,0,
miljøfarlig,-1,
flygtig,-1,
frossen|fryse,0,
opløselig,0,
allermindst,0,
lo-hovedkvarter,0,
dristig,0,
væver,0,
18-24-årig,0,
grundliggende,0,
hovedløs,-1,
antydningså,0,
vred,-1,
ubeføjet,0,
lyseblå,0,
skudsikker,0,
skydeklar,0,
kortærmet,0,
tjenstvillig,0,
sommerlig,0,
slukøret,-1,
subsidiær,0,
stedfundet|stedfunden,0,
ring,0,
lide|liden,0,
slavisk,0,
brystmælk-supplere,0,
motorisk,0,
sanitær,1,
næringstæt,0,
libanesisk,0,
40-årig,0,
ruhåret,0,
korthåret,0,
veterinær,0,
momsfri,0,
udannelsesmæssig,0,
initiativrig,1,
ukoncentreret,-1,
mærsk-hovedkvarter,0,
frejdig,0,
beredskabsplanermærsk|beredskabsplanermærske,0,
mexicansk,0,
blekingegadeogså,0,
stiktosset,-1,
"sande:""selvfølgelig",0,
studenteraktiv,0,
"studerende:""efterfølge",0,
vedholdende,1,
sprængfarlig,0,
skattepligtig,0,
uangribelig,1,
anse,0,
euforisk,1,
opstemt|opstemme,1,
ukronet,0,
autentisk,1,
nutidig,1,
lys,0,
pligtopfyldende,1,
dybtgående,1,
selvmodsigende,-1,
snævre|snæver,-1,
kosmopolitisk,0,
ærkedansk,0,
omliggende,0,
dumsmart,-1,
strategi:»lig,0,
21-årig,0,
havblå,0,
58-årig,0,
bette,0,
utæt,0,
skøn,1,
13-årig,0,
driftig,1,
ofreogså,0,
ubrugbar,-1,
intensiv,0,
firhjulet,0,
utidssvarende,-1,
16-24-årig,0,
kammeratlig,1,
god|go,1,
konkr,0,
ufortrøden,1,
underrepræsenteret,-1,
universitær,0,
fjern,0,
universitetsagtig,0,
fagfaglig,0,
uundværlig,1,
ordenlig,1,
solbeskinnet,0,
ulønnet,0,
stilfærdig,0,
tilbagetrække|tilbagetrukket,0,
selvudslettende,-1,
afsondre|afsondret,0,
dødfødt,0,
rapportering,0,
æreskrænkende,-1,
kulturradikal,-1,
formidabel,0,
helhjertet,1,
skændig,-1,
exceptionel,0,
45-årig,0,
højlydt,0,
54-årig,0,
mørkhåret,0,
ungarsk,0,
nordøstlig,0,
eksplicit,0,
tyvagtig,0,
arbejdssky,-1,
fordomsfuld,-1,
komfortabel,1,
øde,0,
imaginær,0,
kriminalpræventiv,0,
øko,0,
tre-årig,0,
to-årig,0,
uhellig,0,
velfærdsturisme,0,
nedadgående,-1,
nationalistisk,0,
fejlfri,1,
uskreven,0,
uvæsentlig,-1,
tilstedeværende,0,
spids|spidse,0,
bevismæssig,0,
tonløs,-1,
interes,0,
højaktuel,1,
nyslået,0,
medskyldig,0,
uhåndterlig,-1,
ødsel,-1,
velbevandret,1,
strafferetslig,0,
hygiejnisk,1,
usystematisk,-1,
sej,1,
universitetsuddannet,0,
selvsamme,0,
tornet,0,
følgelig,0,
reproduktiv,0,
kønsrejsende,0,
ikkeakademisk,-1,
kræftsyg,0,
80-årig,0,
sneklædt,0,
uhelbredelig,-1,
smertelindrende,0,
dø,0,
palliativ,0,
fredfyldt,1,
dødssyg,-1,
fremskreden,0,
excellent,1,
nymann:»på,0,
livsforlængende,0,
udgående|udgå,0,
vred|vride,0,
indlæringsmæssig,0,
ulogisk,-1,
økonomfaglig,0,
10-40-årig,0,
påståelig,0,
kostbar,1,
lovløs,-1,
promiskuøs,-1,
barnlig,0,
uforberedt,-1,
oldgræsk,0,
uægte,0,
latinamerikansk,0,
poetisk,1,
billedskabende,1,
glohed,0,
eksorbitant,0,
forbinde|forbunden,0,
sporløs,0,
drønærgerlig,-1,
sydamerikansk,0,
østlig,0,
udannelse,0,
stenhård,0,
mang,0,
hjemmeboende,0,
18-19-årig,0,
ihærdig,1,
meldepligt,0,
danskfødt,0,
utilfredsstillende,-1,
49-årig,0,
52-årig,0,
48-årig,0,
regeringsduelig,1,
slagkraftig,1,
utæmmet,-1,
kåbelignende,0,
udkig,0,
sirlig,1,
farvestrålende,0,
mørkerød,0,
ikketro,0,
påklædt,0,
koboltblå,0,
lilla,0,
nervepirrende,0,
halvårlig,0,
psykoaktiv,0,
omsorgsfuld,1,
svimmel,0,
uhåndgribelig,-1,
paranoid,-1,
befærde|befærdet,0,
uforbeholden,0,
arbejds,0,
fastfryse|fastfrosset,-1,
udgå,0,
zoologisk,0,
ikkeetnisk,0,
enkeltvis,0,
studierelevant,0,
udkørt,-1,
uengageret,-1,
fodslæbe,-1,
skræddersy,0,
fortravlet,-1,
virksom,0,
velklingende,0,
immunmodulere,0,
tankegangdansk,0,
sejrrig,0,
ligesidet,0,
skørt|skør,-1,
ruter»ik,0,
historiefaglig,0,
problemetogså,0,
ureglementeret,-1,
dyretisk,0,
dyrevelfærdsordfører,0,
akvatisk,0,
dyreetisk,1,
koldblodet,0,
propfyldt,0,
nyrig,0,
uspise,-1,
rig|rigge,0,
omtankemåske,0,
natlig,0,
uproprotional,-1,
opholdspligt,0,
uproportional,-1,
konk,0,
uproportionel,-1,
åbentlys,0,
uambitiøs,-1,
forskningspolitisk,0,
midtjysk,0,
sæsonbestemt,0,
problemløs,0,
omstillingsmiljø,0,
indfødt,0,
46-årig,0,
halvnøgen,0,
bese|beså,0,
satirisk,0,
tredive-årig,0,
mørk,0,
hårdhændet,-1,
sporadisk,0,
belgisk,0,
trafikpolitisk,0,
ovennævnt,0,
henriksenunødig,0,
velfærdskommission,0,
nordvestlig,0,
stringent,0,
,,
,,
vægtig,0,
beskyttelsesmæssig,0,
tunesisk,0,
håndterbar,1,
korrekturmæssig,0,
stejl|stejle,0,
håndskrive|håndskrevet|håndskreven,0,
forklarlig,0,
pudsig,0,
stejle|stejl,0,
undtagelsesvis,0,
dr-ansætte,0,
parti-taktisk,0,
telefonisk,0,
oprakt,0,
encifret,0,
mobile|mobil,0,
uanstændig,-1,
fabriciusogså,0,
afvisesdansk,0,
funktionel,0,
irritabel,-1,
eng,0,
implicit,0,
finanspolitisk,0,
arbejdsdygtig,0,
befolkningsmæssig,0,
sulten|sulte|sult,-1,
venste-lede,0,
dubiøs,-1,
provokatorisk,-1,
dem?»selvfølgelig,0,
syrien-frivillig,0,
bløder|blød,0,
læsepædagogisk,0,
anvendelig,1,
ubrugelig,-1,
enkeltstående,0,
dokument-falsk,-1,
regnskabsmæssig,0,
tydlig,0,
venskabelig,1,
harmonisk,1,
guanvestlig,0,
kina«-agtig,0,
støve|støvet,0,
ned’på,0,
bosiddende,0,
verbal,0,
dybdegående,1,
utilgivelig,-1,
stridslyst|stridslysten,-1,
kølig,0,
ubrugt,0,
indforstået,0,
ydmyg,0,
nix?»fuldstændig,0,
hjælpeløs,-1,
voksne,0,
angstfuld,0,
konfliktsky,-1,
uoverstigelig,-1,
jordansk,0,
egyptisk,0,
amerikansk-lede,0,
kardiologisk,0,
jovial,1,
vant|vante,0,
realpolitisk,0,
insolvent,0,
hellig,0,
flink,1,
presserende,0,
konventionsstridig,-1,
flygtningebørnogså,0,
hypotetisk,0,
muheisendårlig,0,
langstrakt,0,
tilfælde​også,0,
inkarnere|inkarneret,0,
ligestillingsdebat,0,
ligestillingsdiskussion,0,
fælle|fæll,0,
idealistisk,1,
cypriotisk,0,
lysegul,0,
meterhøj,0,
"forbehold?""lig",0,
skør|skøre,0,
ubestemt,0,
formidlingspligt,0,
behjertet,1,
betimelig,0,
lovmedholdelig,0,
indsigtsfuld,1,
selvtilstrækkelig,1,
upersonlig,-1,
signifikant,1,
top-tunet,0,
krigerisk,-1,
tom,0,
sønderjysk,0,
magtanveldelseogså,0,
klougarttydelig,0,
udmatte,0,
undrerogså,0,
proble,0,
tilbageholde|tilbageholden,0,
nyudnævnt,0,
ukonkret,-1,
redaktionel,0,
entreprenant,0,
rekordstor,0,
hurtigtkørende,0,
personfarlig,-1,
riskjære,0,
fælleskommunal,0,
størkøbenhavnsk,0,
nominel,0,
overskydende,0,
kontraktlig,0,
forbeholde|forbeholden,0,
opslide|opslidende,0,
hjertesyg,0,
nytiltrådt,0,
ikke-psykotisk,0,
menneske,0,
cambodjansk,0,
australsk-cambodjansk,0,
menneskeretslig,1,
uafsluttet,-1,
manuel,0,
handicappe,0,
velfærdsforbedringer&laquo,1,
velfærdselv,0,
nøjsom,0,
mobil,0,
virtuel,0,
kerneborgerlig,0,
uantagelig,1,
påfaldende,0,
overse|overså,0,
vismandshverv,0,
ubevidst,0,
eksemplarisk,1,
metodemæssig,0,
afgrundsdyb,0,
restriktiv,0,
fåmælt,0,
uvægerlig,0,
flad,0,
nagelfast,0,
fattiggøre,-1,
beskæftigelsesfremmende,0,
6-årig,0,
anstændig,1,
forvaltningsmæssig,0,
vid,0,
ængstelig,-1,
"sortiment,&laquo;",0,
danskproduceret,0,
præstø,0,
regeringsvenlig,0,
forsvarspolitisk,0,
usikkerhedsfaktor,0,
blond,0,
popinderlig,0,
knastfri,0,
homobegær,0,
malplaceret,-1,
normalitetsfjendsk,0,
medinask,0,
almengyldig,1,
pladask,0,
drilsk,0,
platonisk,0,
behåret,0,
hjertelig,1,
hengemt,0,
obskur,0,
synkron,0,
indskolingpå,0,
mellemst,0,
s,0,
undervære,0,
virksomhedsrettet,0,
håndholdt,0,
forhandlingssekretær,0,
fiktiv,0,
to-sproget,0,
lærerfaglig,0,
forklaringskrævende,0,
rosenrød,0,
retmæssig,1,
unavngiven,0,
empatisk,1,
12-13-årig,0,
multikulturalistisk,0,
dogmatisk,-1,
patriarkalsk,-1,
